case,activity,timestamp
411,a,14/03/2019 09:59:31
411,b,14/03/2019 10:00:31
411,c,14/03/2019 10:01:31
411,d,14/03/2019 10:02:31
412,a,14/03/2019 09:59:40
412,b,14/03/2019 10:00:40
412,c,14/03/2019 10:01:40
412,d,14/03/2019 10:02:40
413,a,14/03/2019 09:59:50
413,c,14/03/2019 10:00:50
413,b,14/03/2019 10:01:50
413,d,14/03/2019 10:02:50
414,a,14/03/2019 10:00:22
414,c,14/03/2019 10:01:22
414,b,14/03/2019 10:02:22
414,d,14/03/2019 10:03:22
415,a,14/03/2019 10:01:01
415,b,14/03/2019 10:02:01
415,c,14/03/2019 10:03:01
415,d,14/03/2019 10:04:01
416,a,14/03/2019 10:02:08
416,c,14/03/2019 10:03:08
416,b,14/03/2019 10:04:08
416,d,14/03/2019 10:05:08
417,a,14/03/2019 10:02:48
417,b,14/03/2019 10:03:48
417,c,14/03/2019 10:04:48
417,d,14/03/2019 10:05:48
418,a,14/03/2019 10:09:13
418,b,14/03/2019 10:10:13
418,c,14/03/2019 10:11:13
418,d,14/03/2019 10:12:13
419,a,14/03/2019 10:10:13
419,c,14/03/2019 10:11:13
419,b,14/03/2019 10:12:13
419,d,14/03/2019 10:13:13
420,a,14/03/2019 10:10:46
420,c,14/03/2019 10:11:46
420,b,14/03/2019 10:12:46
420,d,14/03/2019 10:13:46
421,a,14/03/2019 10:11:50
421,b,14/03/2019 10:12:50
421,c,14/03/2019 10:13:50
421,d,14/03/2019 10:14:50
422,a,14/03/2019 10:12:22
422,b,14/03/2019 10:13:22
422,c,14/03/2019 10:14:22
422,d,14/03/2019 10:15:22
423,a,14/03/2019 10:14:28
423,b,14/03/2019 10:15:28
423,c,14/03/2019 10:16:28
423,d,14/03/2019 10:17:28
424,a,14/03/2019 10:17:26
424,b,14/03/2019 10:18:26
424,c,14/03/2019 10:19:26
424,d,14/03/2019 10:20:26
425,a,14/03/2019 10:19:01
425,c,14/03/2019 10:20:01
425,b,14/03/2019 10:21:01
425,d,14/03/2019 10:22:01
426,a,14/03/2019 10:19:23
426,b,14/03/2019 10:20:23
426,c,14/03/2019 10:21:23
426,d,14/03/2019 10:22:23
427,a,14/03/2019 10:19:30
427,c,14/03/2019 10:20:30
427,b,14/03/2019 10:21:30
427,d,14/03/2019 10:22:30
428,a,14/03/2019 10:19:55
428,b,14/03/2019 10:20:55
428,c,14/03/2019 10:21:55
428,d,14/03/2019 10:22:55
429,a,14/03/2019 10:21:07
429,c,14/03/2019 10:22:07
429,b,14/03/2019 10:23:07
429,d,14/03/2019 10:24:07
430,a,14/03/2019 10:21:19
430,b,14/03/2019 10:22:19
430,c,14/03/2019 10:23:19
430,d,14/03/2019 10:24:19
431,a,14/03/2019 10:22:08
431,b,14/03/2019 10:23:08
431,c,14/03/2019 10:24:08
431,d,14/03/2019 10:25:08
432,a,14/03/2019 10:22:31
432,b,14/03/2019 10:23:31
432,c,14/03/2019 10:24:31
432,d,14/03/2019 10:25:31
433,a,14/03/2019 10:22:36
433,c,14/03/2019 10:23:36
433,b,14/03/2019 10:24:36
433,d,14/03/2019 10:25:36
434,a,14/03/2019 10:23:51
434,c,14/03/2019 10:24:51
434,b,14/03/2019 10:25:51
434,d,14/03/2019 10:26:51
435,a,14/03/2019 10:23:56
435,b,14/03/2019 10:24:56
435,c,14/03/2019 10:25:56
435,d,14/03/2019 10:26:56
436,a,14/03/2019 10:24:02
436,c,14/03/2019 10:25:02
436,b,14/03/2019 10:26:02
436,d,14/03/2019 10:27:02
437,a,14/03/2019 10:24:09
437,b,14/03/2019 10:25:09
437,c,14/03/2019 10:26:09
437,d,14/03/2019 10:27:09
438,a,14/03/2019 10:26:20
438,b,14/03/2019 10:27:20
438,c,14/03/2019 10:28:20
438,d,14/03/2019 10:29:20
439,a,14/03/2019 10:27:07
439,c,14/03/2019 10:28:07
439,b,14/03/2019 10:29:07
439,d,14/03/2019 10:30:07
440,a,14/03/2019 10:29:23
440,c,14/03/2019 10:30:23
440,b,14/03/2019 10:31:23
440,d,14/03/2019 10:32:23
441,a,14/03/2019 10:29:56
441,b,14/03/2019 10:30:56
441,c,14/03/2019 10:31:56
441,d,14/03/2019 10:32:56
442,a,14/03/2019 10:30:59
442,b,14/03/2019 10:31:59
442,c,14/03/2019 10:32:59
442,d,14/03/2019 10:33:59
443,a,14/03/2019 10:31:04
443,c,14/03/2019 10:32:04
443,b,14/03/2019 10:33:04
443,d,14/03/2019 10:34:04
444,a,14/03/2019 10:31:49
444,c,14/03/2019 10:32:49
444,b,14/03/2019 10:33:49
444,d,14/03/2019 10:34:49
445,a,14/03/2019 10:32:01
445,b,14/03/2019 10:33:01
445,c,14/03/2019 10:34:01
445,d,14/03/2019 10:35:01
446,a,14/03/2019 10:32:17
446,c,14/03/2019 10:33:17
446,b,14/03/2019 10:34:17
446,d,14/03/2019 10:35:17
447,a,14/03/2019 10:33:57
447,b,14/03/2019 10:34:57
447,c,14/03/2019 10:35:57
447,d,14/03/2019 10:36:57
448,a,14/03/2019 10:34:04
448,c,14/03/2019 10:35:04
448,b,14/03/2019 10:36:04
448,d,14/03/2019 10:37:04
449,a,14/03/2019 10:35:52
449,c,14/03/2019 10:36:52
449,b,14/03/2019 10:37:52
449,d,14/03/2019 10:38:52
450,a,14/03/2019 10:37:28
450,c,14/03/2019 10:38:28
450,b,14/03/2019 10:39:28
450,d,14/03/2019 10:40:28
451,a,14/03/2019 10:38:46
451,c,14/03/2019 10:39:46
451,b,14/03/2019 10:40:46
451,d,14/03/2019 10:41:46
452,a,14/03/2019 10:39:12
452,b,14/03/2019 10:40:12
452,c,14/03/2019 10:41:12
452,d,14/03/2019 10:42:12
453,a,14/03/2019 10:39:58
453,b,14/03/2019 10:40:58
453,c,14/03/2019 10:41:58
453,d,14/03/2019 10:42:58
454,a,14/03/2019 10:41:06
454,b,14/03/2019 10:42:06
454,c,14/03/2019 10:43:06
454,d,14/03/2019 10:44:06
455,a,14/03/2019 10:41:58
455,b,14/03/2019 10:42:58
455,c,14/03/2019 10:43:58
455,d,14/03/2019 10:44:58
456,a,14/03/2019 10:44:12
456,b,14/03/2019 10:45:12
456,c,14/03/2019 10:46:12
456,d,14/03/2019 10:47:12
457,a,14/03/2019 10:44:42
457,c,14/03/2019 10:45:42
457,b,14/03/2019 10:46:42
457,d,14/03/2019 10:47:42
458,a,14/03/2019 10:44:57
458,b,14/03/2019 10:45:57
458,c,14/03/2019 10:46:57
458,d,14/03/2019 10:47:57
459,a,14/03/2019 10:44:59
459,b,14/03/2019 10:45:59
459,c,14/03/2019 10:46:59
459,d,14/03/2019 10:47:59
460,a,14/03/2019 10:45:42
460,c,14/03/2019 10:46:42
460,b,14/03/2019 10:47:42
460,d,14/03/2019 10:48:42
461,a,14/03/2019 10:46:11
461,b,14/03/2019 10:47:11
461,c,14/03/2019 10:48:11
461,d,14/03/2019 10:49:11
462,a,14/03/2019 10:47:28
462,b,14/03/2019 10:48:28
462,c,14/03/2019 10:49:28
462,d,14/03/2019 10:50:28
463,a,14/03/2019 10:48:00
463,b,14/03/2019 10:49:00
463,c,14/03/2019 10:50:00
463,d,14/03/2019 10:51:00
464,a,14/03/2019 10:49:55
464,c,14/03/2019 10:50:55
464,b,14/03/2019 10:51:55
464,d,14/03/2019 10:52:55
465,a,14/03/2019 10:52:11
465,c,14/03/2019 10:53:11
465,b,14/03/2019 10:54:11
465,d,14/03/2019 10:55:11
466,a,14/03/2019 10:53:51
466,c,14/03/2019 10:54:51
466,b,14/03/2019 10:55:51
466,d,14/03/2019 10:56:51
467,a,14/03/2019 10:54:42
467,b,14/03/2019 10:55:42
467,c,14/03/2019 10:56:42
467,d,14/03/2019 10:57:42
468,a,14/03/2019 10:54:48
468,b,14/03/2019 10:55:48
468,c,14/03/2019 10:56:48
468,d,14/03/2019 10:57:48
469,a,14/03/2019 10:54:50
469,b,14/03/2019 10:55:50
469,c,14/03/2019 10:56:50
469,d,14/03/2019 10:57:50
470,a,14/03/2019 10:58:12
470,c,14/03/2019 10:59:12
470,b,14/03/2019 11:00:12
470,d,14/03/2019 11:01:12
471,a,14/03/2019 10:59:08
471,c,14/03/2019 11:00:08
471,b,14/03/2019 11:01:08
471,d,14/03/2019 11:02:08
472,a,14/03/2019 11:00:39
472,c,14/03/2019 11:01:39
472,b,14/03/2019 11:02:39
472,d,14/03/2019 11:03:39
473,a,14/03/2019 11:01:23
473,b,14/03/2019 11:02:23
473,c,14/03/2019 11:03:23
473,d,14/03/2019 11:04:23
474,a,14/03/2019 11:01:39
474,b,14/03/2019 11:02:39
474,c,14/03/2019 11:03:39
474,d,14/03/2019 11:04:39
475,a,14/03/2019 11:01:48
475,c,14/03/2019 11:02:48
475,b,14/03/2019 11:03:48
475,d,14/03/2019 11:04:48
476,a,14/03/2019 11:02:02
476,c,14/03/2019 11:03:02
476,b,14/03/2019 11:04:02
476,d,14/03/2019 11:05:02
477,a,14/03/2019 11:03:02
477,c,14/03/2019 11:04:02
477,b,14/03/2019 11:05:02
477,d,14/03/2019 11:06:02
478,a,14/03/2019 11:03:21
478,b,14/03/2019 11:04:21
478,c,14/03/2019 11:05:21
478,d,14/03/2019 11:06:21
479,a,14/03/2019 11:04:49
479,b,14/03/2019 11:05:49
479,c,14/03/2019 11:06:49
479,d,14/03/2019 11:07:49
480,a,14/03/2019 11:04:55
480,b,14/03/2019 11:05:55
480,c,14/03/2019 11:06:55
480,d,14/03/2019 11:07:55
481,a,14/03/2019 11:05:30
481,b,14/03/2019 11:06:30
481,c,14/03/2019 11:07:30
481,d,14/03/2019 11:08:30
482,a,14/03/2019 11:06:52
482,c,14/03/2019 11:07:52
482,b,14/03/2019 11:08:52
482,d,14/03/2019 11:09:52
483,a,14/03/2019 11:07:24
483,b,14/03/2019 11:08:24
483,c,14/03/2019 11:09:24
483,d,14/03/2019 11:10:24
484,a,14/03/2019 11:10:45
484,b,14/03/2019 11:11:45
484,c,14/03/2019 11:12:45
484,d,14/03/2019 11:13:45
485,a,14/03/2019 11:10:47
485,c,14/03/2019 11:11:47
485,b,14/03/2019 11:12:47
485,d,14/03/2019 11:13:47
486,a,14/03/2019 11:11:05
486,b,14/03/2019 11:12:05
486,c,14/03/2019 11:13:05
486,d,14/03/2019 11:14:05
487,a,14/03/2019 11:11:29
487,b,14/03/2019 11:12:29
487,c,14/03/2019 11:13:29
487,d,14/03/2019 11:14:29
488,a,14/03/2019 11:12:00
488,c,14/03/2019 11:13:00
488,b,14/03/2019 11:14:00
488,d,14/03/2019 11:15:00
489,a,14/03/2019 11:13:08
489,c,14/03/2019 11:14:08
489,b,14/03/2019 11:15:08
489,d,14/03/2019 11:16:08
490,a,14/03/2019 11:13:32
490,c,14/03/2019 11:14:32
490,b,14/03/2019 11:15:32
490,d,14/03/2019 11:16:32
491,a,14/03/2019 11:13:34
491,b,14/03/2019 11:14:34
491,c,14/03/2019 11:15:34
491,d,14/03/2019 11:16:34
492,a,14/03/2019 11:13:49
492,b,14/03/2019 11:14:49
492,c,14/03/2019 11:15:49
492,d,14/03/2019 11:16:49
493,a,14/03/2019 11:14:00
493,b,14/03/2019 11:15:00
493,c,14/03/2019 11:16:00
493,d,14/03/2019 11:17:00
494,a,14/03/2019 11:14:09
494,b,14/03/2019 11:15:09
494,c,14/03/2019 11:16:09
494,d,14/03/2019 11:17:09
495,a,14/03/2019 11:14:32
495,c,14/03/2019 11:15:32
495,b,14/03/2019 11:16:32
495,d,14/03/2019 11:17:32
496,a,14/03/2019 11:15:14
496,c,14/03/2019 11:16:14
496,b,14/03/2019 11:17:14
496,d,14/03/2019 11:18:14
497,a,14/03/2019 11:16:25
497,b,14/03/2019 11:17:25
497,c,14/03/2019 11:18:25
497,d,14/03/2019 11:19:25
498,a,14/03/2019 11:16:32
498,c,14/03/2019 11:17:32
498,b,14/03/2019 11:18:32
498,d,14/03/2019 11:19:32
499,a,14/03/2019 11:16:58
499,b,14/03/2019 11:17:58
499,c,14/03/2019 11:18:58
499,d,14/03/2019 11:19:58
